ReportingDate,count
16.06.2017 07:17,1
19.02.2019 15:38,1
06.02.2019 07:59,1
2017-06-30 00:00:00.000,1
2019-02-05 00:00:00.000,1
21.01.2019 17:00,1
22.01.2019 11:48,1
22.01.2019 11:46,1
27.07.2017 14:32,1
2017-07-28 00:00:00.000,1
28.07.2017 08:33,1
22.01.2019 11:44,1
22.01.2019 11:42,1
2017-07-31 00:00:00.000,1
22.01.2019 10:22,1
31.07.2017 08:07,1
31.07.2017 12:31,1
21.01.2019 16:55,1
04.02.2019 14:45,1
21.01.2019 16:49,1
01.08.2017 07:33,1
21.01.2019 16:46,1
01.08.2017 08:04,1
01.08.2017 08:23,1
01.08.2017 08:42,1
21.01.2019 16:43,1
01.08.2017 10:16,1
01.08.2017 10:35,1
21.01.2019 16:39,1
01.08.2017 14:09,1
22.01.2019 14:58,1
23.01.2019 11:20,1
26.07.2017 10:37,1
2017-07-25 00:00:00.000,1
04.07.2017 14:07,1
2017-07-04 18:29:45.077,1
2017-07-05 00:00:00.000,1
01.02.2019 11:38,1
01.02.2019 07:13,1
2019-02-01 00:00:00.000,1
31.01.2019 16:02,1
31.01.2019 13:41,1
11.07.2017 11:58,1
2019-01-31 00:00:00.000,1
2019-01-30 00:00:00.000,1
28.01.2019 09:58,1
15.01.2019 09:03,1
28.01.2019 07:29,1
12.07.2017 14:33,1
28.01.2019 07:18,1
2017-07-14 00:00:00.000,1
2019-01-27 00:00:00.000,1
25.01.2019 18:48,1
14.07.2017 11:06,1
2017-07-15 00:00:00.000,1
2017-07-17 00:00:00.000,1
24.07.2017 06:49,1
2019-01-28 07:59:35.093,1
2018-09-28 00:00:00.000,1
23.08.2017 09:31,1
12.02.2018 09:13,1
20.02.2018 13:11,1
20.02.2018 07:28,1
15.05.2018 11:53,1
2018-05-16 00:00:00.000,1
2018-02-19 00:00:00.000,1
2018-02-13 00:00:00.000,1
2018-05-17 00:00:00.000,1
2018-02-12 14:21:57.070,1
18.05.2018 09:33,1
07.05.2018 09:48,1
2018-05-20 00:00:00.000,1
2018-02-12 00:00:00.000,1
2018-05-21 00:00:00.000,1
22.05.2018 09:37,1
22.05.2018 13:33,1
23.05.2018 07:01,1
23.05.2018 11:42,1
02.02.2018 12:18,1
20.02.2018 16:49,1
20.02.2018 17:06,1
14.05.2018 16:27,1
14.05.2018 10:40,1
05.03.2018 17:28,1
2018-05-08 00:00:00.000,1
08.05.2018 09:44,1
02.03.2018 16:09,1
2018-03-02 00:00:00.000,1
01.03.2018 16:48,1
09.05.2018 17:04,1
01.03.2018 16:33,1
2018-03-01 00:00:00.000,1
26.02.2018 08:57,1
23.02.2018 11:51,1
22.02.2018 11:17,1
22.02.2018 07:17,1
2018-02-21 00:00:00.000,1
11.05.2018 19:42,1
14.05.2018 10:38,1
20.02.2018 17:09,1
23.05.2018 11:53,1
23.05.2018 15:30,1
24.05.2018 12:06,1
15.01.2018 10:46,1
11.06.2018 13:03,1
2018-01-11 00:00:00.000,1
09.01.2018 15:41,1
2018-06-13 00:00:00.000,1
2018-01-09 00:00:00.000,1
14.06.2018 11:27,1
05.01.2018 08:54,1
2018-06-18 00:00:00.000,1
2018-01-04 00:00:00.000,1
2018-06-19 13:51:30.017,1
20.06.2018 07:22,1
2018-01-03 07:14:28.060,1
21.06.2018 07:55,1
22.06.2018 11:29,1
22.06.2018 13:22,1
02.01.2018 17:19,1
2018-01-02 00:00:00.000,1
15.01.2018 09:56,1
16.01.2018 10:16,1
24.05.2018 16:23,1
16.01.2018 10:36,1
2018-02-01 00:00:00.000,1
28.05.2018 11:26,1
2018-01-31 00:00:00.000,1
29.05.2018 09:32,1
2018-01-30 00:00:00.000,1
30.05.2018 14:43,1
2018-01-29 00:00:00.000,1
26.01.2018 07:05,1
2018-01-23 00:00:00.000,1
22.01.2018 07:49,1
22.01.2018 07:30,1
2018-01-18 00:00:00.000,1
05.06.2018 07:36,1
2018-06-08 00:00:00.000,1
08.06.2018 10:37,1
08.06.2018 12:26,1
08.06.2018 12:28,1
07.05.2018 10:12,1
05.03.2018 17:31,1
23.08.2017 15:34,1
27.03.2018 17:08,1
03.04.2018 15:31,1
03.04.2018 10:40,1
2018-04-17 08:14:12.033,1
17.04.2018 13:29,1
2018-04-02 00:00:00.000,1
28.03.2018 16:10,1
27.03.2018 17:11,1
17.04.2018 13:53,1
27.03.2018 17:04,1
2018-03-06 00:00:00.000,1
27.03.2018 15:55,1
18.04.2018 07:20,1
2018-03-27 10:21:06.020,1
18.04.2018 08:38,1
27.03.2018 07:27,1
2018-03-26 00:00:00.000,1
2018-04-21 00:00:00.000,1
2018-04-22 00:00:00.000,1
03.04.2018 17:32,1
2018-04-04 16:16:22.070,1
16.04.2018 13:35,1
04.04.2018 16:49,1
10.04.2018 16:53,1
13.04.2018 11:14,1
2018-04-10 00:00:00.000,1
09.04.2018 16:47,1
13.04.2018 11:22,1
2019-02-28 00:00:00.000,1
13.04.2018 11:24,1
09.04.2018 16:43,1
2018-04-09 16:39:03.067,1
2018-04-14 00:00:00.000,1
2018-04-06 14:59:37.087,1
16.04.2018 06:53,1
05.04.2018 16:46,1
16.04.2018 12:44,1
05.04.2018 14:45,1
05.04.2018 13:50,1
04.04.2018 17:01,1
23.03.2018 12:19,1
23.04.2018 10:22,1
23.04.2018 14:50,1
30.04.2018 11:37,1
2018-05-01 00:00:00.000,1
2018-03-14 00:00:00.000,1
13.03.2018 08:05,1
02.05.2018 13:14,1
02.05.2018 16:39,1
2018-03-09 00:00:00.000,1
07.03.2018 14:40,1
2018-05-03 09:50:55.067,1
2018-05-03 10:33:04.090,1
2018-03-07 12:05:59.097,1
2018-05-04 00:00:00.000,1
07.03.2018 11:33,1
04.05.2018 10:29,1
2018-03-07 00:00:00.000,1
06.03.2018 15:23,1
2018-05-05 00:00:00.000,1
06.03.2018 10:11,1
30.04.2018 14:09,1
30.04.2018 10:38,1
24.04.2018 11:11,1
30.04.2018 08:56,1
24.04.2018 14:22,1
24.04.2018 14:34,1
25.04.2018 11:15,1
25.04.2018 13:47,1
20.03.2018 11:01,1
2018-03-20 00:00:00.000,1
26.04.2018 14:58,1
2018-04-26 15:15:36.010,1
19.03.2018 14:21,1
19.03.2018 11:27,1
27.04.2018 09:02,1
15.03.2018 17:56,1
27.04.2018 11:34,1
2018-03-15 11:21:18.013,1
2018-04-30 00:00:00.000,1
2018-03-15 00:00:00.000,1
14.03.2018 12:04,1
26.06.2018 11:43,1
27.06.2018 08:06,1
27.06.2018 08:24,1
2018-12-11 00:00:00.000,1
12.10.2017 10:49,1
2018-11-20 00:00:00.000,1
11.10.2017 16:23,1
2018-11-29 00:00:00.000,1
29.11.2018 11:38,1
2018-12-03 00:00:00.000,1
2018-12-04 00:00:00.000,1
2018-12-05 00:00:00.000,1
13.12.2018 13:59,1
28.12.2017 14:41,1
09.10.2017 17:18,1
2017-10-06 00:00:00.000,1
2018-12-20 00:00:00.000,1
20.12.2018 15:44,1
2018-12-27 00:00:00.000,1
02.01.2019 08:45,1
2019-01-03 00:00:00.000,1
03.01.2019 14:29,1
2017-10-23 14:05:55.020,1
14.11.2018 07:34,1
24.10.2017 08:11,1
2018-11-08 00:00:00.000,1
11.04.2018 17:03,1
2017-10-26 00:00:00.000,1
01.10.2018 09:00,1
24.10.2017 11:03,1
2018-10-02 00:00:00.000,1
2018-10-02 14:46:54.047,1
04.10.2018 13:49,1
09.10.2018 15:32,1
11.10.2018 14:44,1
2018-10-15 14:46:41.067,1
19.10.2018 09:36,1
2018-10-22 00:00:00.000,1
2018-10-25 00:00:00.000,1
25.10.2018 08:55,1
2018-10-31 00:00:00.000,1
2018-11-01 00:00:00.000,1
2018-11-03 00:00:00.000,1
07.01.2019 09:00,1
28.09.2017 09:02,1
07.01.2019 09:15,1
08.01.2019 10:41,1
2019-01-09 00:00:00.000,1
04.09.2017 06:53,1
09.01.2019 15:03,1
2019-01-10 00:00:00.000,1
01.09.2017 10:53,1
10.01.2019 09:49,1
01.09.2017 10:48,1
2017-09-01 00:00:00.000,1
2017-08-31 09:24:37.080,1
11.01.2019 08:26,1
2019-01-14 00:00:00.000,1
30.08.2017 13:25,1
14.01.2019 10:54,1
14.01.2019 11:52,1
29.08.2017 16:23,1
28.08.2017 08:42,1
2017-08-25 00:00:00.000,1
2017-09-05 00:00:00.000,1
05.09.2017 07:53,1
07.01.2019 13:59,1
2017-09-06 00:00:00.000,1
07.01.2019 14:23,1
07.01.2019 14:30,1
07.01.2019 14:35,1
2017-09-26 00:00:00.000,1
07.01.2019 14:51,1
07.01.2019 14:52,1
07.01.2019 14:56,1
2017-09-22 00:00:00.000,1
2017-09-15 00:00:00.000,1
14.09.2017 08:26,1
2019-01-08 00:00:00.000,1
2017-09-13 00:00:00.000,1
08.01.2019 09:37,1
08.01.2019 10:36,1
08.01.2019 10:39,1
06.09.2017 16:19,1
06.09.2017 09:48,1
2018-09-24 14:59:38.003,1
2017-10-27 00:00:00.000,1
24.09.2018 14:52,1
11.07.2018 09:25,1
12.07.2018 15:49,1
2018-07-13 00:00:00.000,1
2017-12-22 00:00:00.000,1
2017-12-21 00:00:00.000,1
2018-07-17 00:00:00.000,1
2018-07-17 14:35:43.047,1
18.07.2018 14:07,1
2017-12-15 00:00:00.000,1
2018-07-20 00:00:00.000,1
20.07.2018 07:16,1
20.07.2018 08:00,1
2017-12-13 00:00:00.000,1
07.12.2017 11:46,1
20.07.2018 10:02,1
24.07.2018 12:56,1
24.07.2018 13:37,1
2017-12-04 00:00:00.000,1
2017-12-27 00:00:00.000,1
2018-07-10 08:01:51.057,1
26.07.2018 14:58,1
10.07.2018 08:00,1
27.06.2018 08:29,1
02.07.2018 11:44,1
02.07.2018 16:26,1
02.07.2018 16:38,1
02.07.2018 16:42,1
02.07.2018 16:45,1
02.07.2018 16:50,1
2018-07-02 17:55:53.067,1
2018-07-03 00:00:00.000,1
03.07.2018 06:46,1
03.07.2018 15:40,1
04.07.2018 09:00,1
27.12.2017 11:37,1
05.07.2018 13:40,1
2018-07-06 00:00:00.000,1
2018-07-07 00:00:00.000,1
2018-07-08 00:00:00.000,1
2018-07-26 11:44:07.027,1
2018-07-27 00:00:00.000,1
24.09.2018 13:17,1
2018-08-29 00:00:00.000,1
29.08.2018 08:44,1
29.08.2018 10:18,1
2018-09-05 00:00:00.000,1
06.09.2018 12:48,1
06.09.2018 14:58,1
2017-11-06 00:00:00.000,1
2018-09-07 00:00:00.000,1
2018-09-11 00:00:00.000,1
11.09.2018 14:25,1
13.09.2018 10:45,1
18.09.2018 07:23,1
18.09.2018 15:59,1
2018-09-19 00:00:00.000,1
2018-09-20 00:00:00.000,1
20.09.2018 08:35,1
20.09.2018 14:47,1
24.09.2018 13:02,1
20.11.2017 13:51,1
28.08.2018 14:04,1
27.07.2018 08:00,1
28.08.2018 13:29,1
2018-07-31 00:00:00.000,1
01.08.2018 10:22,1
02.08.2018 08:55,1
03.08.2018 07:57,1
03.08.2018 11:28,1
2017-11-27 00:00:00.000,1
06.08.2018 10:04,1
2018-08-08 00:00:00.000,1
10.08.2018 11:31,1
2018-08-13 00:00:00.000,1
2017-11-22 00:00:00.000,1
16.08.2018 08:14,1
2018-08-20 00:00:00.000,1
2018-08-21 00:00:00.000,1
2018-08-23 00:00:00.000,1
24.08.2018 11:21,1
2018-08-28 13:15:58.090,1
2000-01-31 00:00:00.000,1
17.08.2023 06:35,1
01.03.2019 11:32,1
15.05.2024 06:48,1
08.05.2024 10:11,1
2024-05-10 00:00:00.000,1
11.05.2024 15:09,1
13.05.2024 12:58,1
13.05.2024 13:57,1
14.05.2024 11:31,1
14.05.2024 14:21,1
15.05.2024 06:41,1
2024-05-15 06:46:48.067,1
15.05.2024 11:49,1
12.06.2024 11:48,1
15.05.2024 12:04,1
16.05.2024 08:21,1
16.05.2024 09:02,1
16.05.2024 09:05,1
2024-05-17 00:00:00.000,1
17.05.2024 07:39,1
17.05.2024 09:06,1
17.05.2024 12:29,1
19.05.2024 12:14,1
2024-05-08 00:00:00.000,1
07.05.2024 12:24,1
06.05.2024 06:41,1
06.05.2024 06:39,1
22.04.2024 10:19,1
22.04.2024 15:11,1
2024-04-23 00:00:00.000,1
23.04.2024 14:00,1
25.04.2024 06:52,1
26.04.2024 08:21,1
26.04.2024 09:36,1
29.04.2024 10:36,1
29.04.2024 13:11,1
29.04.2024 13:29,1
30.04.2024 07:57,1
30.04.2024 14:53,1
02.05.2024 06:42,1
02.05.2024 09:26,1
2024-05-03 00:00:00.000,1
03.05.2024 07:28,1
2024-05-03 13:01:14.017,1
04.05.2024 12:56,1
06.05.2024 06:36,1
2024-05-21 00:00:00.000,1
2024-05-21 07:24:27.040,1
2024-05-21 08:11:57.027,1
05.06.2024 06:56,1
05.06.2024 11:12,1
06.06.2024 06:52,1
06.06.2024 08:56,1
06.06.2024 09:02,1
06.06.2024 11:21,1
06.06.2024 13:36,1
06.06.2024 13:46,1
2024-06-06 13:59:38.090,1
06.06.2024 14:04,1
2024-06-07 00:00:00.000,1
07.06.2024 07:54,1
07.06.2024 14:34,1
2024-06-10 06:18:23.033,1
10.06.2024 06:30,1
2024-06-11 00:00:00.000,1
11.06.2024 14:16,1
11.06.2024 14:18,1
2024-06-12 00:00:00.000,1
12.06.2024 08:45,1
05.06.2024 09:39,1
04.06.2024 08:39,1
21.05.2024 15:25,1
03.06.2024 15:42,1
22.05.2024 08:19,1
22.05.2024 11:41,1
22.05.2024 13:50,1
2024-05-23 00:00:00.000,1
23.05.2024 08:20,1
23.05.2024 09:05,1
24.05.2024 08:16,1
27.05.2024 12:18,1
27.05.2024 12:23,1
27.05.2024 15:00,1
27.05.2024 16:07,1
28.05.2024 16:16,1
29.05.2024 09:04,1
31.05.2024 09:13,1
31.05.2024 11:17,1
31.05.2024 15:17,1
2024-06-02 00:00:00.000,1
2024-06-03 00:00:00.000,1
03.06.2024 09:37,1
2024-04-22 07:01:41.043,1
2024-04-22 06:23:05.010,1
22.04.2024 06:20,1
23.02.2024 16:01,1
2024-03-05 00:00:00.000,1
2024-03-05 16:17:40.020,1
06.03.2024 12:58,1
2024-03-07 00:00:00.000,1
2024-03-11 14:40:55.093,1
13.03.2024 08:30,1
2024-03-18 00:00:00.000,1
2024-03-20 00:00:00.000,1
20.03.2024 06:31,1
20.03.2024 11:35,1
20.03.2024 15:27,1
25.03.2024 07:55,1
26.03.2024 10:08,1
27.03.2024 14:49,1
28.03.2024 14:43,1
2024-04-02 00:00:00.000,1
03.04.2024 06:32,1
05.04.2024 07:25,1
05.04.2024 10:05,1
2024-03-01 00:00:00.000,1
2024-02-23 00:00:00.000,1
08.04.2024 09:50,1
22.02.2024 10:26,1
14.02.2024 08:30,1
14.02.2024 13:22,1
14.02.2024 14:05,1
15.02.2024 14:37,1
2024-02-15 22:53:08.017,1
16.02.2024 09:39,1
16.02.2024 13:37,1
19.02.2024 06:32,1
19.02.2024 09:48,1
20.02.2024 11:28,1
20.02.2024 16:36,1
21.02.2024 08:48,1
21.02.2024 14:13,1
21.02.2024 15:24,1
2024-02-22 00:00:00.000,1
22.02.2024 05:51,1
22.02.2024 05:52,1
22.02.2024 05:54,1
2024-02-22 10:15:45.097,1
08.04.2024 07:25,1
08.04.2024 09:52,1
2024-04-22 00:00:00.000,1
15.04.2024 09:03,1
16.04.2024 06:26,1
16.04.2024 09:34,1
16.04.2024 10:57,1
17.04.2024 06:18,1
17.04.2024 06:22,1
17.04.2024 10:52,1
17.04.2024 12:29,1
17.04.2024 12:35,1
17.04.2024 14:13,1
18.04.2024 06:55,1
18.04.2024 07:02,1
18.04.2024 07:08,1
18.04.2024 11:55,1
18.04.2024 15:04,1
19.04.2024 08:58,1
19.04.2024 08:59,1
19.04.2024 09:02,1
19.04.2024 09:05,1
21.04.2024 20:04,1
15.04.2024 09:22,1
2024-04-14 12:16:45.050,1
08.04.2024 09:55,1
14.04.2024 11:39,1
08.04.2024 09:58,1
08.04.2024 10:04,1
08.04.2024 10:19,1
08.04.2024 15:00,1
2024-04-09 00:00:00.000,1
2024-04-10 00:00:00.000,1
10.04.2024 07:19,1
10.04.2024 07:37,1
10.04.2024 08:23,1
10.04.2024 08:58,1
10.04.2024 13:24,1
11.04.2024 10:55,1
11.04.2024 12:42,1
11.04.2024 12:55,1
2024-04-12 06:26:18.033,1
12.04.2024 06:46,1
12.04.2024 11:51,1
12.04.2024 13:58,1
14.04.2024 11:04,1
12.06.2024 09:21,1
13.06.2024 04:55,1
04.03.2019 13:54,1
15.10.2024 09:03,1
2024-09-23 00:00:00.000,1
23.09.2024 09:09,1
2024-09-24 00:00:00.000,1
25.09.2024 10:37,1
30.09.2024 11:31,1
02.10.2024 15:15,1
04.10.2024 11:22,1
2024-10-11 00:00:00.000,1
14.10.2024 15:52,1
15.10.2024 09:17,1
13.06.2024 15:22,1
15.10.2024 09:29,1
2024-10-17 00:00:00.000,1
2024-10-21 00:00:00.000,1
2024-10-22 00:00:00.000,1
2024-10-25 00:00:00.000,1
28.10.2024 11:35,1
2024-10-29 00:00:00.000,1
2024-11-05 00:00:00.000,1
2024-11-08 00:00:00.000,1
2024-09-20 00:00:00.000,1
2024-09-19 00:00:00.000,1
17.09.2024 15:34,1
17.09.2024 14:34,1
04.09.2024 12:23,1
04.09.2024 12:35,1
04.09.2024 12:58,1
04.09.2024 14:16,1
05.09.2024 12:41,1
05.09.2024 12:50,1
05.09.2024 12:53,1
2024-09-07 00:00:00.000,1
09.09.2024 06:24,1
09.09.2024 13:40,1
09.09.2024 14:41,1
10.09.2024 10:27,1
2024-09-11 00:00:00.000,1
11.09.2024 14:13,1
12.09.2024 09:41,1
12.09.2024 14:38,1
2024-09-16 00:00:00.000,1
16.09.2024 10:32,1
17.09.2024 07:16,1
11.11.2024 12:00,1
11.11.2024 12:18,1
11.11.2024 17:32,1
29.01.2025 09:49,1
30.01.2025 07:19,1
30.01.2025 15:02,1
2025-01-31 00:00:00.000,1
2025-02-03 13:04:01.097,1
03.02.2025 13:13,1
2025-02-04 00:00:00.000,1
2025-02-06 00:00:00.000,1
10.02.2025 09:34,1
2025-02-12 00:00:00.000,1
17.02.2025 09:27,1
18.02.2025 13:29,1
20.02.2025 14:06,1
21.02.2025 06:28,1
2025-02-24 00:00:00.000,1
25.02.2025 12:47,1
2025-02-26 00:00:00.000,1
2025-02-26 08:48:36.063,1
28.02.2025 07:33,1
2025-03-03 00:00:00.000,1
29.01.2025 11:08,1
2025-01-29 00:00:00.000,1
22.11.2024 07:46,1
28.01.2025 08:40,1
2024-12-02 00:00:00.000,1
16.12.2024 09:19,1
16.12.2024 13:57,1
2024-12-19 06:26:53.073,1
23.12.2024 11:47,1
2024-12-27 00:00:00.000,1
02.01.2025 16:42,1
2025-01-07 00:00:00.000,1
09.01.2025 07:22,1
09.01.2025 12:47,1
11.01.2025 22:32,1
13.01.2025 08:23,1
13.01.2025 11:56,1
14.01.2025 12:30,1
20.01.2025 08:25,1
20.01.2025 09:51,1
21.01.2025 06:06,1
22.01.2025 11:06,1
27.01.2025 13:57,1
03.09.2024 15:13,1
2024-08-29 18:16:56.030,1
28.08.2024 11:43,1
08.07.2024 06:23,1
10.07.2024 15:58,1
2024-07-12 00:00:00.000,1
15.07.2024 12:46,1
16.07.2024 09:31,1
17.07.2024 11:27,1
17.07.2024 12:00,1
18.07.2024 14:04,1
18.07.2024 14:05,1
19.07.2024 06:37,1
19.07.2024 08:59,1
19.07.2024 09:21,1
2024-07-21 00:00:00.000,1
2024-07-22 12:06:05.003,1
22.07.2024 12:54,1
24.07.2024 10:15,1
25.07.2024 07:37,1
25.07.2024 14:06,1
26.07.2024 06:34,1
26.07.2024 12:01,1
08.07.2024 14:56,1
04.07.2024 09:20,1
2024-07-29 15:57:04.033,1
2024-07-03 00:00:00.000,1
14.06.2024 10:10,1
14.06.2024 10:26,1
14.06.2024 13:57,1
17.06.2024 07:39,1
17.06.2024 08:44,1
2024-06-17 09:34:48.090,1
19.06.2024 11:02,1
19.06.2024 12:39,1
20.06.2024 10:28,1
20.06.2024 15:37,1
2024-06-21 00:00:00.000,1
21.06.2024 12:14,1
2024-06-25 00:00:00.000,1
2024-06-25 06:29:57.080,1
25.06.2024 10:27,1
2024-06-26 00:00:00.000,1
2024-06-27 00:00:00.000,1
27.06.2024 14:25,1
01.07.2024 09:11,1
29.07.2024 07:45,1
29.07.2024 17:07,1
28.08.2024 11:07,1
15.08.2024 11:08,1
2024-08-17 00:00:00.000,1
2024-08-19 00:00:00.000,1
19.08.2024 11:25,1
19.08.2024 11:26,1
19.08.2024 11:27,1
2024-08-19 16:02:03.080,1
2024-08-19 16:08:52.013,1
19.08.2024 16:13,1
19.08.2024 16:18,1
2024-08-20 00:00:00.000,1
2024-08-23 00:00:00.000,1
26.08.2024 07:44,1
2024-08-26 15:51:35.043,1
26.08.2024 15:56,1
27.08.2024 08:19,1
27.08.2024 10:04,1
27.08.2024 12:39,1
27.08.2024 15:36,1
28.08.2024 09:22,1
2024-08-16 00:00:00.000,1
2024-08-15 00:00:00.000,1
2024-07-30 00:00:00.000,1
14.08.2024 12:21,1
2024-07-31 07:26:15.007,1
31.07.2024 07:54,1
31.07.2024 10:20,1
31.07.2024 12:36,1
31.07.2024 15:05,1
2024-08-01 00:00:00.000,1
2024-08-02 00:00:00.000,1
02.08.2024 11:57,1
2024-08-05 00:00:00.000,1
2024-08-05 09:15:14.027,1
05.08.2024 09:29,1
05.08.2024 09:37,1
05.08.2024 09:40,1
2024-08-09 00:00:00.000,1
09.08.2024 18:51,1
12.08.2024 09:05,1
2024-08-13 00:00:00.000,1
13.08.2024 06:44,1
13.08.2024 13:05,1
14.02.2024 08:27,1
2024-02-13 00:00:00.000,1
12.02.2024 09:25,1
18.06.2019 06:42,1
2019-06-03 11:11:50.060,1
03.06.2019 16:10,1
2019-06-04 00:00:00.000,1
04.06.2019 15:51,1
2019-06-11 00:00:00.000,1
11.06.2019 11:47,1
2019-06-11 13:22:30.063,1
15.06.2019 12:52,1
2019-06-17 00:00:00.000,1
19.06.2019 06:40,1
2024-02-12 00:00:00.000,1
20.06.2019 11:51,1
2019-06-21 00:00:00.000,1
24.06.2019 09:15,1
27.06.2019 07:06,1
28.06.2019 13:43,1
2019-06-28 14:30:25.003,1
2019-06-29 00:00:00.000,1
2019-07-01 00:00:00.000,1
01.07.2019 13:11,1
31.05.2019 08:21,1
29.05.2019 15:26,1
28.05.2019 16:02,1
28.05.2019 10:51,1
02.05.2019 14:48,1
2019-05-07 00:00:00.000,1
07.05.2019 09:15,1
2019-05-09 00:00:00.000,1
09.05.2019 08:01,1
2019-05-10 00:00:00.000,1
13.05.2019 14:07,1
13.05.2019 14:58,1
14.05.2019 13:57,1
15.05.2019 09:32,1
15.05.2019 10:51,1
2019-05-17 00:00:00.000,1
17.05.2019 08:05,1
20.05.2019 13:26,1
21.05.2019 12:46,1
2019-05-22 07:26:32.033,1
22.05.2019 09:48,1
2019-05-22 10:42:01.007,1
2019-05-23 00:00:00.000,1
04.07.2019 10:54,1
04.07.2019 12:25,1
04.07.2019 12:51,1
19.08.2019 12:18,1
2019-08-21 00:00:00.000,1
2019-08-22 00:00:00.000,1
2019-08-23 00:00:00.000,1
28.08.2019 08:16,1
28.08.2019 12:12,1
2019-09-02 00:00:00.000,1
2019-09-03 00:00:00.000,1
2019-09-04 00:00:00.000,1
2019-09-05 00:00:00.000,1
09.09.2019 11:18,1
11.09.2019 10:59,1
11.09.2019 11:29,1
2019-09-12 00:00:00.000,1
13.09.2019 13:37,1
17.09.2019 15:20,1
18.09.2019 11:29,1
2019-09-20 00:00:00.000,1
23.09.2019 06:38,1
2019-09-26 00:00:00.000,1
19.08.2019 16:34,1
2019-08-13 00:00:00.000,1
2019-07-04 16:21:38.023,1
12.08.2019 07:14,1
2019-07-08 00:00:00.000,1
08.07.2019 15:00,1
09.07.2019 14:56,1
2019-07-10 00:00:00.000,1
10.07.2019 11:07,1
2019-07-11 00:00:00.000,1
2019-07-12 00:00:00.000,1
12.07.2019 16:19,1
19.07.2019 10:14,1
19.07.2019 12:28,1
2019-07-22 00:00:00.000,1
24.07.2019 08:26,1
25.07.2019 15:29,1
2019-07-26 00:00:00.000,1
2019-07-27 13:49:06.063,1
30.07.2019 11:29,1
06.08.2019 11:34,1
2019-08-07 00:00:00.000,1
2019-08-09 00:00:00.000,1
2019-04-30 11:51:31.093,1
30.04.2019 08:51,1
29.04.2019 11:38,1
2019-03-16 00:00:00.000,1
18.03.2019 16:50,1
19.03.2019 06:11,1
2019-03-19 12:16:07.000,1
19.03.2019 14:54,1
2019-03-20 00:00:00.000,1
20.03.2019 10:54,1
20.03.2019 14:46,1
20.03.2019 16:16,1
21.03.2019 07:52,1
2019-03-21 13:38:23.037,1
21.03.2019 15:21,1
2019-03-21 18:45:52.083,1
2019-03-23 00:00:00.000,1
25.03.2019 07:29,1
25.03.2019 07:58,1
25.03.2019 08:05,1
25.03.2019 08:16,1
25.03.2019 08:42,1
25.03.2019 09:01,1
2019-03-17 00:00:00.000,1
15.03.2019 07:58,1
25.03.2019 12:58,1
15.03.2019 06:52,1
06.03.2019 07:38,1
06.03.2019 10:36,1
06.03.2019 11:20,1
06.03.2019 12:57,1
06.03.2019 14:04,1
06.03.2019 17:08,1
07.03.2019 08:07,1
07.03.2019 10:17,1
2019-03-07 15:10:55.020,1
08.03.2019 10:07,1
11.03.2019 07:43,1
2019-03-11 12:47:25.000,1
11.03.2019 13:46,1
13.03.2019 09:35,1
13.03.2019 13:57,1
13.03.2019 16:26,1
13.03.2019 16:31,1
13.03.2019 16:40,1
14.03.2019 15:04,1
25.03.2019 09:23,1
25.03.2019 14:16,1
25.04.2019 16:54,1
09.04.2019 08:45,1
10.04.2019 07:38,1
10.04.2019 14:52,1
11.04.2019 07:19,1
11.04.2019 15:25,1
11.04.2019 15:46,1
12.04.2019 07:40,1
12.04.2019 10:33,1
15.04.2019 08:02,1
15.04.2019 08:41,1
15.04.2019 15:49,1
2019-04-16 00:00:00.000,1
2019-04-17 00:00:00.000,1
18.04.2019 15:21,1
18.04.2019 15:49,1
18.04.2019 15:54,1
2019-04-21 00:00:00.000,1
2019-04-22 00:00:00.000,1
24.04.2019 13:54,1
25.04.2019 15:40,1
09.04.2019 16:18,1
08.04.2019 12:20,1
2019-03-25 14:58:43.057,1
08.04.2019 09:18,1
25.03.2019 15:30,1
27.03.2019 11:28,1
27.03.2019 14:25,1
28.03.2019 13:10,1
28.03.2019 14:04,1
2019-03-28 15:30:32.097,1
29.03.2019 07:07,1
02.04.2019 07:29,1
02.04.2019 07:40,1
2019-04-02 07:54:41.080,1
02.04.2019 08:23,1
02.04.2019 09:34,1
02.04.2019 10:05,1
02.04.2019 10:14,1
02.04.2019 16:56,1
04.04.2019 17:55,1
05.04.2019 07:06,1
05.04.2019 10:26,1
2019-04-06 00:00:00.000,1
2019-10-01 00:00:00.000,1
2019-10-16 00:00:00.000,1
2019-10-28 00:00:00.000,1
2023-08-25 11:33:32.063,1
28.08.2023 11:13,1
31.08.2023 13:25,1
04.09.2023 09:42,1
2023-10-12 00:00:00.000,1
19.10.2023 07:58,1
2023-10-27 00:00:00.000,1
2023-10-30 00:00:00.000,1
2023-11-08 00:00:00.000,1
08.11.2023 15:22,1
09.11.2023 07:28,1
2023-11-09 15:20:40.010,1
2023-11-13 00:00:00.000,1
13.11.2023 13:29,1
2023-11-20 00:00:00.000,1
2023-11-22 00:00:00.000,1
24.11.2023 12:48,1
2023-11-30 00:00:00.000,1
2023-12-05 00:00:00.000,1
07.12.2023 08:39,1
2023-08-28 00:00:00.000,1
17.08.2023 06:42,1
13.12.2023 07:34,1
06.06.2017 14:39,1
2023-05-04 00:00:00.000,1
12.05.2023 08:39,1
